product_id,product_name,aisle_id,department_id
40174,2% Reduced Fat Organic Milk,84,16
40183,Organic Grade A Raw Whole Milk,84,16
40186,Jalepeno Havarti Style Block,21,16
40198,Blueberry Yoghurt,120,16
40205,Uncurred Hot Italian Salami,96,20
40216,Yukon Gold Potatoes,83,4
40220,Trix Strawberry Banana Bash Low Fat Yogurt,120,16
40226,Spinach And Mushroom Pizza,13,20
40231,Coffee Creamer White Chocolate Raspberry,53,16
40235,Organic Bartlett Pears,24,4
40239,Chunky Classic Salsa Medium,67,20
40247,Vintage Choice Classic Vermont Cheddar Cheese Extra Sharp,2,16
40255,Vegetable Tray With Ranch Dip,123,4
40279,Bean Sprouts,83,4
40280,"Yogurt, Drinkable, Blueberry",120,16
40292,Greek Yogurt 100 Calories Whips Vanilla Cupcake,120,16
40306,Wholly Salsa Guacamole & Spicy Pico,67,20
40310,Oven Roasted Turkey Breast,96,20
40311,Organic Mixed Baby Kale Salad,123,4
40323,Coffee Bean Chia Pod,120,16
40329,Turkey Gravy,67,20
40332,"Cage Free Brown Eggs-Large, Grade A",86,16
40338,Leafy Green Romaine Lettuce,123,4
40339,Maple Greek Yogurt,120,16
40352,Zesty Garlic Aiolo Mayo Alternative,67,20
40354,California Clementines,24,4
40384,Ultra Soy Non Dairy Beverage,91,16
40396,Guacamole,67,20
40399,Strawberry Cream Cheese Spread,108,16
40406,Roast Beef Style Deli Slices,14,20
40418,Original Vegan Parmesan,21,16
40434,Apple Slices,123,4
40436,Fresh Mozzarella Ovolini Packed In Water,21,16
40440,Vanilla Blended Whole Milk Greek Yogurt,120,16
40443,Tapioca Pudding Snacks,71,16
40446,1% Low Fat Cottage Cheese,108,16
40463,Organic Roasted Garlic Hummus,67,20
40476,Egg Replacer,86,16
40477,Unsweetened Horchata,91,16
40483,"Spreadable Cheese, Gourmet, Garlic & Herbs",21,16
40498,White Corn and Zucchini Tamales With Cheese,13,20
40501,"Salsa, Verde, Roasted",67,20
40510,Mountain Huckleberry Lowfat Yogurt,120,16
40511,Organic Gouda Bar,2,16
40516,Organic Romaine Hearts,123,4
40522,"Cheese, Aged Artisanal Treenut, Classic",21,16
40527,All Natural Muenster Cheese,21,16
40529,Red Wax Gouda Cheese,2,16
40551,Whipped Peanut Butter & Salty Caramel,53,16
40553,Simply 100 Crunch Lem Meringu,120,16
40563,Organic Russian Fingerling Potatoes,83,4
40571,Total 2% Greek Strained Yogurt with Cherry 5.3 oz,120,16
40578,Purple Potatoes,83,4
40583,Non Fat Plain Goat Yogurt,120,16
40585,Gade A Natural Sour Cream,108,16
40593,Cream Cheese,108,16
40604,Feta Cheese Crumbles,21,16
40606,Fat Free Half & Half Ultra-Pasteurized,53,16
40612,Shishito Peppers,83,4
40619,"Bocconcini, Fresh Mozzarella",21,16
40646,Jicama Sticks,123,4
40654,1% Lowfat Cultured Buttermilk,84,16
40655,Chopped Bbq Ranch Protein Kit,123,4
40663,Ricotta Original Cheese,21,16
40666,Plain Goat Cheese,2,16
40670,Half N Half,108,16
40682,Coffee Mate 2 Go Hazelnut Coffee Creamer,53,16
40683,Fresh Ricotta,21,16
40688,Spinach Artichoke Dip,67,20
40691,Whole Jersey Milk Low Pasteurized,84,16
40696,Creamy Harvarti Cheese,21,16
40699,Golden Nugget Mandarin,24,4
40706,Organic Grape Tomatoes,123,4
40708,Fennel,83,4
40712,Black Figs,24,4
40723,Organic Cripps Pink Apples,24,4
40724,Soy Free Buttery Spread with Olive Oil,91,16
40759,"Unsweetened Almond Breeze, Almond Milk, Original",91,16
40761,Pomegranate Seeds,123,4
40763,Pumpkin Yoghurt,120,16
40779,Greek Yogurt Peach & Chia,120,16
40788,Organic Black Bean Soup,1,20
40789,Soy Free Buttery Sticks,91,16
40798,Cream Cheese Roll,13,20
40817,Organic Roasted Red Pepper Hummus,67,20
40825,Havarti Cheese Slices,21,16
40830,Activia Nonfat Light Strawberry Yogurt,120,16
40833,Feta Crumbled Garlic & Herb Cheese,2,16
40836,Anaheim Pepper,83,4
40842,Herbs Rosemary,16,4
40852,Lactose Free Fat Free Milk,91,16
40858,Organic Navel Oranges,123,4
40886,Salame Genoa,96,20
40892,Salsa Medium,67,20
40897,Kale,123,4
40908,"Organic Green Chickpeas Chipotle, Black Beans Sweet Corn Meal",123,4
40911,Reduced Fat Shredded Cheddar Cheese,21,16
40928,Apple Smoked Gruyere Cheese,21,16
40938,The Amazing Egg Cholesterol Free,86,16
40942,Grape Tomato,83,4
40944,Grapefruit Holiday Box,24,4
40951,Paulared Apple,24,4
40953,Bacon Bleu Wedge Chopped Salad,1,20
40956,Basil Pesto Hummus,67,20
40961,Fresh Salsa,67,20
40962,Mediterranee Cappuccino Yogurt,120,16
40978,Lactose Free Butter,36,16
41004,Traditional Brie Cheese,21,16
41019,Cajun Turkey,96,20
41023,Mild Shredded Cheddar Cheese,21,16
41039,Cut Broccoli,123,4
41065,Organic Yellow Squash,83,4
41066,Mild Organic Salsa,67,20
41079,1.5% Milkfat Grade A Pasteurized Lowfat Cottage Cheese,120,16
41084,Stoplight Peppers,123,4
41088,Mozzarella Flavor Veggie Shreds,14,20
41104,Tapioca Pudding Snack,71,16
41109,Gjetost Cheese,21,16
41113,Organic Vanilla Rice Milk,91,16
41116,Spinach Dijon Salad,1,20
41123,Meze Roasted Red Pepper Greek Yogurt Dip,67,20
41135,Shaved Brussels Sprouts,123,4
41140,Dairy Free Cream Cheese Style Spread Chive & Onion,108,16
41148,Hard Cooked Eggs,86,16
41162,"Grapes, Certified Organic, California, Black Seedless",123,4
41168,Sliced Prosciutto Piccante,96,20
41176,American Slices Cheese,21,16
41178,Natural Finely Shredded Triple Cheddar Cheese,21,16
41179,SprouTofu Medium Soft,14,20
41183,Sharp Yellow Cheddar,21,16
41212,Flax Milk Dairy Free Protein+ Unsweetened Vanilla,14,20
41220,Organic Romaine Lettuce,83,4
41227,Sweet Potato Ribbons,83,4
41242,Strawberry Lowfat Yogurt,120,16
41249,Ricotta Whole Milk Cheese,108,16
41252,Summer Squash and Corn Ravioli in Egg Pasta,83,4
41257,Lite Swiss Cheese Deli Fresh Slices,21,16
41259,Poblano Pepper,83,4
41265,Gluten Free Original Hummus,67,20
41266,Asiago Creamed Spinach,13,20
41271,O'Soy Fruit on the Bottom Blueberry Organic Soy Yogurt,120,16
41273,Broccoli Florets,123,4
41299,Microwavable Petite Carrots,123,4
41303,Almond Breeze Reduced Sugar Vanilla Almondmilk,84,16
41313,Heath Coffee Creamer,53,16
41318,American Cheese Singles 22 Count,21,16
41329,Carrot And Celery Sticks,123,4
41349,Dairy Free Greek Yogurt Strawberry,120,16
41357,Gh Party Favorite Jicama Sticks,123,4
41362,Lunchables Turkey & Cheddar with Crackers,13,20
41363,Tofu Spring Roll,13,20
41366,Honey Turkey Breast Pre-Sliced Deli,96,20
41372,Grated Parmesan Romano Cheese,21,16
41373,Original Smooth Style Strawberry Flavored Low Fat Yogurt,120,16
41378,Gluten Free Smoked Jalape̱o Extra Firm Tofu,14,20
41383,Family Size Hearts of Romaine,123,4
41408,Goat's Milk Cheese,21,16
41412,"Kefir, Pomegranate, Acai & Strawberry",120,16
41433,Fresh Roasted Tomate & Chile Asado Medium Salsa,67,20
41468,Whole Carrots,83,4
41484,Cherry Juicy Gels,71,16
41485,Natural 2% Milk Sharp Cheddar Cheese Chunk,21,16
41488,Chocolate Milk,84,16
41491,"Hot Habanero Jack Natural Cheese, Deli Sliced",21,16
41492,Country Ranch Salad Kit,123,4
41493,Parmesan Artisan Salami,96,20
41497,"Soymilk, Vanilla",91,16
41520,Deviled Egg Potato Salad,1,20
41521,Masala Veggies Paneer,13,20
41524,Organic Garlic Caramelized Hummus,67,20
41531,Tomato Gourmet Medley True Rebel Mix,123,4
41533,Twix Vanilla Yogurt,120,16
41534,Shredded Lettuce,123,4
41540,Organic Whole White Mushrooms,83,4
41541,Traditional Seitan,14,20
41549,Burrata Mozzarela Cheese,21,16
41561,Organic Potatoes,83,4
41565,Carrot Sticks,83,4
41571,Semi-soft Goat Cheese Bathed in Red Wine,2,16
41583,Mild Cheddar Shredded Natural Cheddar Cheese Traditional Cut,21,16
41584,Cantaloupes,24,4
41588,Firm Tofu,14,20
41593,Blue Cheese Crumbles,21,16
41597,Organic Jumbo Eggs,86,16
41600,Jersey Milk Organic Whole Yogurt,120,16
41602,Deli Select Ultra Thin Honey Ham,96,20
41616,Spinach & Artichoke Parmesan Dip,67,20
41620,Shredded Smokey Barbecue Beets,123,4
41625,Organic Half Spring Mix,123,4
41630,Homestyle Potato Salad,1,20
41665,Organic Mexican Blend Finely Shredded Cheese,21,16
41674,Reduced-fat Soft Cream Cheese,108,16
41690,California Cauliflower,83,4
41696,Yellow Potatoes,83,4
41720,Fresh Mozzarella,21,16
41729,Sweet Grape Tomatoes,83,4
41730,Goat Brie,2,16
41731,Cracker Cuts Sharp Cheddar Cheese,21,16
41743,Organic Shiitake Mushrooms,123,4
41765,Club Sandwich Variety Pack,96,20
41767,Cottage Cheese 22 Oz,108,16
41771,Fresh European Style Baby Spinach,123,4
41772,Organic Jumbo Garlic,83,4
41778,Nonfat with FOS Organic Original Kefir,120,16
41787,Bartlett Pears,24,4
41788,Organic Creamy Cashewmilk,91,16
41791,Brie Soft Ripened Cheese,21,16
41795,Purple Bell Peppers,83,4
41796,Cherry Cultured Lowfat Milk Kefir Smoothie,120,16
41802,Sugar Free Real Desserts Gelatin Snacks,71,16
41806,Organic Greek Whole Milk Blended Strawberry Yogurt,120,16
41813,Spanish Onion,123,4
41815,Ham & Turkey Breast Sub Kit,96,20
41821,Ham,96,20
41855,Endless Summer Mix,123,4
41874,Villagio Marzano Heavenly Tomatoes,83,4
41883,Sweet Cream Buttermilk,84,16
41894,Antipasto Meat Selection,13,20
41904,"Kefir, Organic, Mango, Orange & Pineapple",120,16
41905,Strawberry Banana Peach Light & Fit Nonfat Yogurt,120,16
41915,Reduced Fat Mozzarella Shredded Cheese,21,16
41927,Aged Wisconsin Cheddar Cheese,21,16
41945,Original Vegetable oil Sticks,36,16
41950,Organic Tomato Cluster,83,4
41959,Thin Sliced Colby Jack Cheese,21,16
41960,"Organic Daikon Root, Bunch",83,4
41965,Ham Slices Naturally Hickory Smoked,96,20
41966,Cored Pineapple,123,4
41983,Le Brie Mini Soft Ripened Cheese,2,16
41984,Margarine Quarters,36,16
41999,Cut Tulips (Choose Color),83,4
42002,Pasture Raised Salted Butter,36,16
42005,Organic 1% Lowfat Chocolate Milk,84,16
42007,American Yellow Cheese,2,16
42016,Non GMO Organic Brown Eggs,86,16
42020,Purple Potatoes Bag,123,4
42046,Pepper Jack Flavor Cheese Alternative,91,16
42064,Strawberry with Kellogg's Granola,120,16
42070,Rice Dream Drink Vanilla,91,16
42073,Extra Virgin Olive Oil Spread,36,16
42080,Kids Strawberry Banana Low-Fat Yogurt 25% Less Sugar,120,16
42081,Low Moisture Part Skim Mozzarella Cheese,21,16
42082,Ne Chevre Cashew Cheeze Pure,91,16
42085,Baby Food Pouch - Spinach Pumpkin & Chickpea,120,16
42096,Boiler Onion,83,4
42100,Fresh Daikon,83,4
42153,Chicken Potstickers,13,20
42160,"Rice, Lactose Free Cheese Slices Mozzarella - 12 CT",21,16
42161,Sesame Pasta Salad,1,20
42164,Dairy Free Cultured Strawberry Coconut Milk,91,16
42167,Turkey Breast Oven Roasted Premium Thin Sliced,96,20
42179,Strawberry Select 1% Milk,84,16
42182,"Rice Drink, Enriched, Chocolate",91,16
42184,Turkey Cotto Salami,96,20
42189,Natural Slow Roasted Roast Beef,96,20
42207,Naturally Smoked Gouda,21,16
42208,"Organic Lemons, Bag",24,4
42227,Mediterranean Herbs Feta Crumbles,2,16
42244,Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt,120,16
42247,Sweet Potato Yogurt,120,16
42248,"Coconut Milk, Classic",91,16
42261,Fat Free Jalapeno Jack Cheese,21,16
42265,Organic Baby Carrots,123,4
42282,Bag of Jumbo Yellow Onions,32,4
42290,Baby Swiss Cheese Pre-Sliced Deli,2,16
42303,Old Fashion Egg Nog,84,16
42307,Organic Reduced Fat 2% Cottage Cheese,108,16
42309,Nonfat Vanilla Bio Kefir,120,16
42315,Tomatillo,83,4
42328,Fully Cooked Organic Sichuan Mapo Tofu,13,20
42332,Non-Fat Blueberry Icelandic Yogurt,120,16
42342,Roasted Turkey Breast,96,20
42346,Three Bean Salad,1,20
42366,Danimals Chilly Edition Strawberry Explosion Frosted Cinnamon Roll Smoothie,120,16
42367,Kalamata Olive Hummus,67,20
42372,Pineapple on the Bottom Greek Yogurt,120,16
42375,Original Baking and Cooking Spread,36,16
42379,Flash Back Mrs Natural Disks,21,16
42383,Thin Sliced American Cheese,21,16
42390,Organic Apple Gala Bag,123,4
42392,Mozzarella di Bufala Campana,21,16
42393,Original Almond Nog,91,16
42394,Lunchables Turkey & American Cheese with Crackers,13,20
42411,Young Coconut,24,4
42422,Smart Deli Veggie Protein Slices Baked Ham Style,14,20
42423,Cheese Shredded Mozzarella Low Moisture Part Skim,21,16
42426,Family Pack of Peeled Chiquita Apples,123,4
42432,Light & Fit Nonfat Raspberry Yogurt,120,16
42443,Whole Milk With Vitamin D,84,16
42445,Organic Plain Whole Milk Yogurt,120,16
42471,Organic Lowfat Chocolate Milk,84,16
42475,Unsalted Butter Quarters,36,16
42476,Vegan Gluten-Free Juicy Meyer Lemon Cheesecake,71,16
42479,Almond Milk Ricotta,84,16
42483,Dried Manzanilla,83,4
42491,Smoked Honey Turkey Breast,96,20
42492,Organic Cream Cheese,108,16
42495,Pink Lady (Cripps) Apple,24,4
42507,Organic SprouTofu Medium Soft Tofu,14,20
42519,Organic Tofu Firm,14,20
42523,Mild Chili Made with Grass Fed Beef,13,20
42548,Baby Boomer Fresh Creamer Potatoes,83,4
42561,Reduced Fat 1% Milk,84,16
42562,Low fat Chocolate Milk,84,16
42564,Whipped Sweet Potatoes,13,20
42567,ArtiHearts,123,4
42572,Original Extra Firm Hemp Soy-Free Tofu,14,20
42578,Whole Milk Mozzarella Cheese,21,16
42584,Potato French Fingerling Organic,83,4
42585,Organic Extra Firm Tofu,14,20
42598,Non-Fat Blackberry on the Bottom Greek Yogurt,120,16
42602,Jumbo Pumpkin,83,4
42609,Organic Sliced Mozzarella,21,16
42625,"Flat Parsley, Bunch",16,4
42633,Red Delicious Apple,24,4
42647,Organic Poultry Blend Herbs,16,4
42650,Pate With Black Pepper,67,20
42664,Lunchable Nachos,13,20
42672,Sugar Free Raspberry Low Calorie Gelatin Snacks,71,16
42676,Vanilla Bean 1% Milk Fat Yogurt,120,16
42682,Organic Velvet Pioppini Mushrooms,123,4
42701,Organic Sour Cream,108,16
42710,Organic Nonfat Greek Yogurt With Raspberries,120,16
42718,Plain Hemp Yogurt,120,16
42735,Tomato Basil Soup,1,20
42736,Unsalted Butter,36,16
42737,Sweet Potato Noodles,123,4
42749,Fresh Pineapple Spears,123,4
42754,Whole Seeded Watermelon,24,4
42762,Burrata With Black Truffles Cheese,21,16
42763,Finely Shredded Sharp Cheddar Cheese,21,16
42780,Oregon Strawberry Lowfat Yogurt,120,16
42787,Pepper Turkey,96,20
42794,Yellow Caribe Pepper,83,4
42813,Smoked Maple Ham,96,20
42822,Organic Rainbow Microgreens,83,4
42828,Whipped Cream Cheese,108,16
42831,Chicken Parmigiana,13,20
42834,Organic Mini Peeled Carrots,123,4
42843,Original Tempeh,14,20
42854,Nourish Bowls Southwest Chipotle,123,4
42868,Oranges Cara Cara,24,4
42871,Nonfat Light Probiotic Drink,120,16
42873,Taylor Organic Baby Herb Salad,123,4
42876,Monterey Jack Shredded Cheese,21,16
42888,"Cheese Sticks, Variety Pack, Colby Jack & Cheddar",21,16
42913,Iceberg Garden Salad Blend,123,4
42920,Honey Crisp Apples,123,4
42929,Shredded Asiago Cheese,21,16
42930,Organic Pears,24,4
42944,Organic Unsweetened Soy Milk Beverage,91,16
42945,Enriched Unsweetened Quinoamilk Beverage,91,16
42954,Go-Gurt Disney Frozen Strawberry Vanilla,120,16
42963,Casaba Melon,24,4
42966,"Butter, Sheep, Lightly Salted",36,16
42969,Herb Turkey Breast,96,20
42984,Salsa For All Seasons Half Guacamole Half Roasted Salsa,67,20
42992,Pasture Raised Eggs,86,16
42995,Sharp Cheddar Finely Shredded Cheese,21,16
42996,Pumpkin Chevre Log,21,16
43000,Quinoa Salad,1,20
43013,Greek Whips Chocolate Cherry,120,16
43014,Sliced Baby Bella Mushrooms,123,4
43018,Crumbled Reduced Fat Feta Cheese,21,16
43026,Deli Fresh Honey Shaved Smoked Ham,96,20
43037,Garden Minestrone Soup,1,20
43050,Salmon Roll,13,20
43063,Chicken,96,20
43068,Lite Firm Tofu,14,20
43069,Greek Peaches 'n Cream Fat Free Yogurt,120,16
43075,All Natural Vegan Chicken Lomein,13,20
43086,Super Greens Salad,123,4
43093,Organic Kale Italia Deep Green Blends,123,4
43097,Seriously Sharp Premium Naturally Aged Cheddar Cheese,21,16
43106,Honey Roasted & Smoked Premium Turkey Breast,96,20
43115,French Onion Sour Cream Dip,67,20
43118,Coconut Oil Spreadable Baking Sticks,36,16
43122,Organic Bartlett Pear,24,4
43136,Organic Southwest Salad,1,20
43141,Light And Fit Raspberry Goji Blueberry Acai Yogurt,120,16
43148,Organic Hummus Roasted Red Pepper,67,20
43149,Plain Crumbled Goat Cheese,21,16
43153,Orange Cauliflower Head,83,4
43181,New York Extra Sharp Cheddar Cheese,21,16
43183,Deli Fresh Shaved Smoked Turkey Breast,96,20
43196,Sliced Medium Cheddar Cheese Slices,21,16
43206,Apple Bites Multipack,123,4
43209,Large Eggs,86,16
43214,Creamy Onion Dip,67,20
43221,Egg Salad,1,20
43223,Spreadable Butter With Canola Oil,36,16
43235,Greek Corner Strawberry Lowfat Yogurt,120,16
43240,Fresh Basil Goat Cheese,2,16
43255,Banana Chia Pod,120,16
43256,Spreadable Plain Chevre Goat Cheese,21,16
43271,Pepper Jack Chunk Cheese,21,16
43279,Non-Fat Greek Yogurt With Strawberries on the Bottom,120,16
43283,Cream Cheese Spread Stick,108,16
43284,Original Blackberry Pomegranate Low Fat Yogurt,120,16
43289,Atsuage Tofu Cutlet,91,16
43291,Mild Cheddar Natural Cheese,21,16
43295,Unsweetened Vanilla Almond Milk,91,16
43315,Graffiti Eggplant,83,4
43319,Fried Chicken,13,20
43320,Garlic & Wine Sopressata Salami,96,20
43339,Mousse Temptations Chocolate Indulgence,71,16
43340,Bay Blue Cheese,2,16
43352,Raspberries,32,4
43366,Deli Turkey,96,20
43369,Total with Mango Greek Strained Yogurt,120,16
43376,Vegetarian Roll,13,20
43377,Mild Pico De Gallo,67,20
43379,Watercress Package,123,4
43388,Organic Petite Creme Mon Cherry Amour Yogurt,120,16
43394,Organic Lactose Free Whole Milk,91,16
43401,Yogurt Beam Me Up Berry,120,16
43408,Extra Sharp Australian Cheddar Cheese,21,16
43413,Humm! Cocktail Hummus Roasted Pine Nuts,67,20
43427,Shredded Cheddar Cheese,21,16
43435,Reddiegg Egg Product,86,16
43442,Veggie Tray,123,4
43443,Petite Creme Lowfat Strawberry Yogurt,120,16
43460,"Apple, Juicy Red, Family Pack",123,4
43466,Hummus with Tortilla Chips Bold & Spicy,67,20
43472,Pomegranate Fresh Arils,123,4
43480,Organic Lemon Thyme Herbs,16,4
43509,Ultra Thin Roast Beef,96,20
43510,Strawberry Cheesecake Flavored Low Fat Yogurt,120,16
43513,Organic Half Baby Spinach & Half Baby Arugula,123,4
43524,Simply 100 Crunch Mango Cone Crisp Non-Fat Greek Yogurt,120,16
43532,S'mores Pudding,71,16
43541,Crunch Chocolate Caramel Pretzel Greek Yogurt,108,16
43545,Organic Coconut Yogurt,120,16
43564,"McIntosh Apples, Bag",24,4
43570,Queso Cotija,2,16
43575,Organic Vanilla Cultured Soy,120,16
43602,Mozzarella Wisconsin String Cheese,21,16
43611,Greek 100 Calories Blueberry Fat Free Yogurt,120,16
43612,Herb Organic Oregano,16,4
43623,Shaved Blend Parmesian Cheese,21,16
43632,GoGurt Strawberry and Blueberry Tubes,120,16
43635,Whole Milk Greek Plain,120,16
43643,Organic Strawana Probugs Kefir,120,16
43645,"Eggs, Hard-Boiled",86,16
43650,Boneless Smoked Ham Steak,96,20
43654,Whole Milk Greek Blended Vanilla Bean Yogurt,120,16
43662,"Yogurt, Strained Low-Fat, Coconut",120,16
43668,Classic Blend Cole Slaw,123,4
43692,Shredded Mozzarella Cheese,21,16
43693,Whole Vitamin D Milk,84,16
43698,Mozzarella Fresca,21,16
43703,Manchego Cheese,2,16
43712,Creme Fraiche,108,16
43718,Greek Nonfat Yogurt Black Cherry,120,16
43719,Large Grade A - CA,86,16
43724,Lettuce,83,4
43726,Mixed Grapes,24,4
43731,Escarole Lettuce,83,4
43733,Sweet Onion And Red Pepper Chard Ravioli In Red Pepper Sauce,13,20
43734,Plain Soy Milk,91,16
43735,Tomato Kumato,83,4
43760,Fakin' Bacon Organic Smoky Tempeh Strips,14,20
43768,Organic Bell Pepper,83,4
43772,Cherubs Heavenly Salad Tomatoes,83,4
43787,Bolthouse Farms Baby Cut Carrots,123,4
43789,Organic Basil,16,4
43799,Natural Low Moisture Part Skim Mozzarella Cheese Slices,21,16
43805,Soymilk Original Classic,91,16
43812,French Vanilla Powder Coffee Creamer,53,16
43818,Natural Shredded Cheddar Cheese,21,16
43819,Organic Blueberry Coconut Milk Yogurt,120,16
43840,Turkey Pepperoni Lower Fat,96,20
43855,Tomato Bisque,1,20
43858,Original Coconut Milk Beverage,91,16
43860,Natural Colby Jack Cheese Block,21,16
43864,Le Petite Fromage Cucumber & Dill Spreadable Cheese,2,16
43866,Edamame In Shell,123,4
43867,100% Grated Parmesan Cheese,21,16
43876,Crumbled Goat Cheese,21,16
43881,Cheese Slices,21,16
43890,Organic Papaya,24,4
43893,Dancing Fern,83,4
43902,Coconut Blended Low-Fat Greek Yogurt,120,16
43904,Greek Feta Cheese,21,16
43925,Light Dill Veggie Dip,67,20
43928,Creamy Swiss Original Wedges Cheese,21,16
43938,Cheese Presliced Bonus Pack,2,16
43942,Peppered Turkey,96,20
43950,Forelle Pears,24,4
43952,Unsweetened Vanilla Almondmilk Non Dairy Milk Alternative,91,16
43961,Organic Peeled Whole Baby Carrots,123,4
43962,Coleslaw,123,4
43963,Black Sheep Vanilla Yogurt,120,16
43964,Plenti Greek Blueberry Yogurt,120,16
43969,"Cranberry, Orange, And Cinnamon Goat Cheese Log",2,16
43979,Sliced Monterey Jack Cheese,2,16
43988,Plain Low Fat Australian Style Yogurt,120,16
43993,Simply 100 Crunch Rasp Choc,120,16
44008,Organic Greek Whole Milk Blended Vanilla Bean Yogurt,120,16
44021,Grilled Vegetables,13,20
44025,Organic Extra Large Cage-Free Grade A Brown Eggs,86,16
44039,Smoked Cheddar,2,16
44053,Sweetened Light Whipped Cream,53,16
44056,Green Plantains,24,4
44061,Apple Sliced,123,4
44071,Sticky Toffee Pudding,71,16
44085,Vanilla Light & Fit Greek Yogurt,120,16
44086,Natural Fat Free Cheddar Shredded Cheese,21,16
44090,Roasted Pumpkin White Cheddar Tamales,13,20
44096,Organic Lowatf Plain Yogurt,120,16
44097,Organic Original Hummus,67,20
44115,Creamy Asiago 8 Spreadable Cheese Wedges,21,16
44123,Colby Jack Cheese Sticks,21,16
44125,Diced Green Peppers,123,4
44142,Red Onion,83,4
44156,Strawberry on the Bottom Nonfat Greek Yogurt,120,16
44160,"Balanced Breaks Gouda Cheese, Honey Roasted Peanuts & Cranberries",21,16
44176,Cauliettes,123,4
44177,Large Grade A Eggs,86,16
44209,Mozzarella Rice Cheeze,21,16
44227,Cantaloupe Chunks,123,4
44242,My Moms Red Pepper Spread,67,20
44243,Crottin Cheese,21,16
44246,Red Pepper Hummus,67,20
44262,Chocolate Coconut Almond Milk,91,16
44263,Port Wine Cheeseball Spreadable Cheeseball,2,16
44285,"Rice Pudding, Mexican Style",71,16
44289,"Organic Rainbow Gem Fingerling Potatoes, Bag",123,4
44294,Seriously Sharp Cheddar,21,16
44302,Organic Chervil,16,4
44316,Fat Free Chocolate Pudding,71,16
44317,"Organic Yogurt, Pomegranate",120,16
44319,Colby And Monterey Jack Cheeses Finely Shredded,21,16
44322,Light & Fit Greek Crunch Key Lime Pie,120,16
44323,Big Slice Natural Swiss Cheese Slices,21,16
44326,"Pork and Chicken Liver Mousse, Mousse Truffee",96,20
44327,Organic Romaine Blend,123,4
44334,Organic Jumbo Grade A Eggs,86,16
44336,"Light & Fit Greek Yogurt, Cherry",120,16
44350,Greek 100 Calories Whips! Blueberry Fat Free Yogurt Mousse,120,16
44359,Organic Small Bunch Celery,83,4
44368,Fresh Mozzarella Cheese,21,16
44382,Soft Tofu,14,20
44384,Honey Roasted Turkey,96,20
44387,European Style Cultured Butter with Sea Salt,21,16
44393,Whole Milk Plain Kefir,84,16
44397,Organic European Style Sweet Unsalted Butter,36,16
44399,Grass-Fed Vanilla Agave Yogurt,120,16
44410,Peeled Baby Carrots,123,4
44415,"Balanced Breaks Colby Jack, Sea Salt Peanuts & Blueberry",21,16
44419,Handy Candy Organic Grape Tomatoes,83,4
44430,Lemon Meyer Bag,123,4
44437,Kiwano Horned Melon,24,4
44446,Dora the Explorer Strawberry Yogurt,120,16
44479,Organic Stringles Mozzarella String Cheese,21,16
44492,Deli Counter Turkey Breast,96,20
44495,Lowfat Cherry Lime Supernova Kefir Cultured Milk Smoothie,120,16
44514,Yellow Straightneck Squash,83,4
44523,Deli Style Smoked Ham,96,20
44541,Black Bean Burger Meatless Patties,14,20
44570,Kale Greens,83,4
44580,Baby Bok Choy,83,4
44581,Philadelphia Strawberry Cream Cheese,108,16
44588,Pearl Red Onions,83,4
44601,Organic Classic Gazpacho Chilled Vegetable Soup,1,20
44602,Soft Ripened Cheese,21,16
44603,6 Cheese Italian Shredded Cheese,21,16
44608,Stir Fry Mushrooms,123,4
44611,Blue Cheese,2,16
44622,Medium Cheddar Deli Sliced Cheese,21,16
44624,Organic Jumbo Grade AA Brown Eggs,86,16
44625,Natural Black Cherry Gels Gelatin Free Snacks,71,16
44636,Organic Cameo Apple,24,4
44641,Super Sweet Corn,123,4
44661,Bicolor Sweet Corn,83,4
44676,Snack Sticks Medium Cheddar,21,16
44681,All Natural Roasted Red Pepper Hummus,67,20
44683,Brussels Sprouts,83,4
44697,Natural Sharp Cheddar Cheese,21,16
44705,Classic Macaroni Salad,1,20
44708,Gourmet Italian Style Traditional Mozzarella,21,16
44710,Delifresh Combos Turkey Breast and Ham,96,20
44712,Chocolate Hazelnut Non-Dairy Beverage,91,16
44717,Organic Mini Sweet Peppers,123,4
44720,Organic Non Dairy Vanilla Almond Beverage,91,16
44733,Reduced Fat Cream Cheese Spread,108,16
44734,Bacon Seitan,14,20
44750,Organic Lime,24,4
44752,Organic Portobello Mushroom Caps,83,4
44763,English Cucumber,83,4
44765,Colby Cheese Sticks,21,16
44768,Creamed Spinach & Kale,67,20
44772,Parsnips,83,4
44781,"0% Greek, Blueberry on the Bottom Yogurt",120,16
44795,Minneola Tangelo,24,4
44799,Fresh CA Grown Eggs,86,16
44808,Light Blackberry Yogurt,120,16
44815,Unsweetened Soy Milk,91,16
44819,Pepper Jack Cheese,21,16
44823,"On-the-Go Kit, Cheese Pizza",13,20
44837,"Cheese, Sharp Cheddar",21,16
44840,Lactose Free Pepper Jack Flavor Slices,21,16
44858,Wine & Cheese Party Platter,21,16
44878,Ndimaini,91,16
44882,Mandarin Clementine,24,4
44888,Organic Peeled Butternut Squash,83,4
44896,Vat Cultured European Style Salted Butter,36,16
44898,Organic Mac And Trees Fun Shape Macaroni & Cheese,13,20
44908,Beets,83,4
44909,Fresh Mozarella Cheese Ciliegine,21,16
